NAME.x,Census_Tract.x,County.x,State.x,tract_short,tract_uid,ntaname,Year,Population,Italian,Prop
"Census Tract 61, Bronx County, New York",Census Tract 61,Bronx County,New York,61,261,East Concourse-Concourse Village,2017,3869,0,0
"Census Tract 62, Bronx County, New York",Census Tract 62,Bronx County,New York,62,262,West Farms-Bronx River,2017,7268,30,0.004127683
"Census Tract 63, Bronx County, New York",Census Tract 63,Bronx County,New York,63,263,West Concourse,2017,4298,125,0.029083295
"Census Tract 64, Bronx County, New York",Census Tract 64,Bronx County,New York,64,264,West Farms-Bronx River,2017,3309,88,0.026594137
"Census Tract 65, Bronx County, New York",Census Tract 65,Bronx County,New York,65,265,Melrose South-Mott Haven North,2017,5471,43,0.007859623
"Census Tract 67, Bronx County, New York",Census Tract 67,Bronx County,New York,67,267,Melrose South-Mott Haven North,2017,7314,34,0.004648619
"Census Tract 68, Bronx County, New York",Census Tract 68,Bronx County,New York,68,268,Soundview-Bruckner,2017,3435,107,0.031149927
"Census Tract 69, Bronx County, New York",Census Tract 69,Bronx County,New York,69,269,Melrose South-Mott Haven North,2017,8351,175,0.020955574
"Census Tract 70, Bronx County, New York",Census Tract 70,Bronx County,New York,70,270,Soundview-Bruckner,2017,4899,16,0.003265973
"Census Tract 71, Bronx County, New York",Census Tract 71,Bronx County,New York,71,271,Melrose South-Mott Haven North,2017,2702,32,0.011843079
"Census Tract 72, Bronx County, New York",Census Tract 72,Bronx County,New York,72,272,Soundview-Bruckner,2017,5520,97,0.017572464
"Census Tract 73, Bronx County, New York",Census Tract 73,Bronx County,New York,73,273,Melrose South-Mott Haven North,2017,4139,0,0
"Census Tract 74, Bronx County, New York",Census Tract 74,Bronx County,New York,74,274,Soundview-Castle Hill-Clason Point-Harding Park,2017,3466,42,0.012117715
"Census Tract 75, Bronx County, New York",Census Tract 75,Bronx County,New York,75,275,Melrose South-Mott Haven North,2017,6039,15,0.002483855
"Census Tract 76, Bronx County, New York",Census Tract 76,Bronx County,New York,76,276,West Farms-Bronx River,2017,5142,36,0.007001167
"Census Tract 77, Bronx County, New York",Census Tract 77,Bronx County,New York,77,277,Melrose South-Mott Haven North,2017,2087,12,0.00574988
"Census Tract 78, Bronx County, New York",Census Tract 78,Bronx County,New York,78,278,Westchester-Unionport,2017,7035,0,0
"Census Tract 79, Bronx County, New York",Census Tract 79,Bronx County,New York,79,279,Melrose South-Mott Haven North,2017,7051,62,0.008793079
"Census Tract 83, Bronx County, New York",Census Tract 83,Bronx County,New York,83,283,Longwood,2017,6575,15,0.002281369
"Census Tract 84, Bronx County, New York",Census Tract 84,Bronx County,New York,84,284,Soundview-Castle Hill-Clason Point-Harding Park,2017,2809,13,0.004627981
"Census Tract 85, Bronx County, New York",Census Tract 85,Bronx County,New York,85,285,Longwood,2017,6587,19,0.002884469
"Census Tract 86, Bronx County, New York",Census Tract 86,Bronx County,New York,86,286,Soundview-Castle Hill-Clason Point-Harding Park,2017,4046,0,0
"Census Tract 87, Bronx County, New York",Census Tract 87,Bronx County,New York,87,287,Longwood,2017,6093,65,0.01066798
"Census Tract 89, Bronx County, New York",Census Tract 89,Bronx County,New York,89,289,Hunts Point,2017,3373,28,0.008301216
"Census Tract 90, Bronx County, New York",Census Tract 90,Bronx County,New York,90,290,Soundview-Castle Hill-Clason Point-Harding Park,2017,3877,65,0.01676554
"Census Tract 92, Bronx County, New York",Census Tract 92,Bronx County,New York,92,292,Westchester-Unionport,2017,6202,34,0.005482103
"Census Tract 93, Bronx County, New York",Census Tract 93,Bronx County,New York,93,293,Hunts Point,2017,6424,13,0.002023661
"Census Tract 96, Bronx County, New York",Census Tract 96,Bronx County,New York,96,296,Westchester-Unionport,2017,2607,88,0.033755274
"Census Tract 98, Bronx County, New York",Census Tract 98,Bronx County,New York,98,298,Westchester-Unionport,2017,5189,106,0.020427828
"Census Tract 110, Bronx County, New York",Census Tract 110,Bronx County,New York,110,2110,Schuylerville-Throgs Neck-Edgewater Park,2017,113,0,0
"Census Tract 115.02, Bronx County, New York",Census Tract 115.02,Bronx County,New York,115.02,2115.02,Hunts Point,2017,4568,13,0.002845884
"Census Tract 117, Bronx County, New York",Census Tract 117,Bronx County,New York,117,2117,Hunts Point,2017,1616,0,0
"Census Tract 118, Bronx County, New York",Census Tract 118,Bronx County,New York,118,2118,Schuylerville-Throgs Neck-Edgewater Park,2017,5220,1509,0.28908046
"Census Tract 119, Bronx County, New York",Census Tract 119,Bronx County,New York,119,2119,Hunts Point,2017,5474,11,0.002009499
"Census Tract 121.01, Bronx County, New York",Census Tract 121.01,Bronx County,New York,121.01,2121.01,Morrisania-Melrose,2017,2970,8,0.002693603
"Census Tract 121.02, Bronx County, New York",Census Tract 121.02,Bronx County,New York,121.02,2121.02,Hunts Point,2017,1561,6,0.00384369
"Census Tract 123, Bronx County, New York",Census Tract 123,Bronx County,New York,123,2123,Crotona Park East,2017,3995,47,0.011764706
"Census Tract 125, Bronx County, New York",Census Tract 125,Bronx County,New York,125,2125,Morrisania-Melrose,2017,4510,46,0.010199557
"Census Tract 127.01, Bronx County, New York",Census Tract 127.01,Bronx County,New York,127.01,2127.01,Hunts Point,2017,1982,52,0.026236125
"Census Tract 129.01, Bronx County, New York",Census Tract 129.01,Bronx County,New York,129.01,2129.01,Longwood,2017,4504,25,0.005550622
"Census Tract 130, Bronx County, New York",Census Tract 130,Bronx County,New York,130,2130,Schuylerville-Throgs Neck-Edgewater Park,2017,1520,324,0.21315789499999999
"Census Tract 131, Bronx County, New York",Census Tract 131,Bronx County,New York,131,2131,Longwood,2017,5240,20,0.003816794
"Census Tract 132, Bronx County, New York",Census Tract 132,Bronx County,New York,132,2132,Schuylerville-Throgs Neck-Edgewater Park,2017,7202,946,0.131352402
"Census Tract 133, Bronx County, New York",Census Tract 133,Bronx County,New York,133,2133,Morrisania-Melrose,2017,5934,32,0.005392653
"Census Tract 135, Bronx County, New York",Census Tract 135,Bronx County,New York,135,2135,Morrisania-Melrose,2017,3717,53,0.014258811
"Census Tract 138, Bronx County, New York",Census Tract 138,Bronx County,New York,138,2138,Schuylerville-Throgs Neck-Edgewater Park,2017,2480,983,0.396370968
"Census Tract 141, Bronx County, New York",Census Tract 141,Bronx County,New York,141,2141,Morrisania-Melrose,2017,5795,0,0
"Census Tract 143, Bronx County, New York",Census Tract 143,Bronx County,New York,143,2143,East Concourse-Concourse Village,2017,1193,32,0.026823135
"Census Tract 144, Bronx County, New York",Census Tract 144,Bronx County,New York,144,2144,Schuylerville-Throgs Neck-Edgewater Park,2017,5417,91,0.016798966
"Census Tract 145, Bronx County, New York",Census Tract 145,Bronx County,New York,145,2145,Claremont-Bathgate,2017,7919,158,0.019952014
"Census Tract 147.01, Bronx County, New York",Census Tract 147.01,Bronx County,New York,147.01,2147.01,Claremont-Bathgate,2017,7637,9,0.001178473
"Census Tract 147.02, Bronx County, New York",Census Tract 147.02,Bronx County,New York,147.02,2147.02,Claremont-Bathgate,2017,5511,20,0.003629105
"Census Tract 149, Bronx County, New York",Census Tract 149,Bronx County,New York,149,2149,Morrisania-Melrose,2017,4423,55,0.012434999
"Census Tract 151, Bronx County, New York",Census Tract 151,Bronx County,New York,151,2151,Morrisania-Melrose,2017,5086,13,0.002556036
"Census Tract 152, Bronx County, New York",Census Tract 152,Bronx County,New York,152,2152,Schuylerville-Throgs Neck-Edgewater Park,2017,2828,469,0.165841584
"Census Tract 153, Bronx County, New York",Census Tract 153,Bronx County,New York,153,2153,Crotona Park East,2017,4847,8,0.001650505
"Census Tract 155, Bronx County, New York",Census Tract 155,Bronx County,New York,155,2155,Crotona Park East,2017,3016,0,0
"Census Tract 157, Bronx County, New York",Census Tract 157,Bronx County,New York,157,2157,Crotona Park East,2017,4515,1,2.21e-4
"Census Tract 158, Bronx County, New York",Census Tract 158,Bronx County,New York,158,2158,Schuylerville-Throgs Neck-Edgewater Park,2017,1234,234,0.189627229
"Census Tract 159, Bronx County, New York",Census Tract 159,Bronx County,New York,159,2159,Hunts Point,2017,1862,0,0
"Census Tract 160, Bronx County, New York",Census Tract 160,Bronx County,New York,160,2160,Schuylerville-Throgs Neck-Edgewater Park,2017,3760,1044,0.277659574
"Census Tract 161, Bronx County, New York",Census Tract 161,Bronx County,New York,161,2161,Crotona Park East,2017,4417,0,0
"Census Tract 162, Bronx County, New York",Census Tract 162,Bronx County,New York,162,2162,Schuylerville-Throgs Neck-Edgewater Park,2017,1984,313,0.157762097
"Census Tract 163, Bronx County, New York",Census Tract 163,Bronx County,New York,163,2163,park-cemetery-etc-Bronx,2017,0,0,0
"Census Tract 164, Bronx County, New York",Census Tract 164,Bronx County,New York,164,2164,Schuylerville-Throgs Neck-Edgewater Park,2017,1031,355,0.344325897
"Census Tract 165, Bronx County, New York",Census Tract 165,Bronx County,New York,165,2165,Claremont-Bathgate,2017,996,0,0
"Census Tract 166, Bronx County, New York",Census Tract 166,Bronx County,New York,166,2166,Schuylerville-Throgs Neck-Edgewater Park,2017,2324,510,0.219449225
"Census Tract 167, Bronx County, New York",Census Tract 167,Bronx County,New York,167,2167,Claremont-Bathgate,2017,3269,10,0.003059039
"Census Tract 169, Bronx County, New York",Census Tract 169,Bronx County,New York,169,2169,Claremont-Bathgate,2017,1440,24,0.016666667
"Census Tract 171, Bronx County, New York",Census Tract 171,Bronx County,New York,171,2171,park-cemetery-etc-Bronx,2017,0,0,0
"Census Tract 173, Bronx County, New York",Census Tract 173,Bronx County,New York,173,2173,East Concourse-Concourse Village,2017,5615,89,0.015850401
"Census Tract 175, Bronx County, New York",Census Tract 175,Bronx County,New York,175,2175,East Concourse-Concourse Village,2017,7140,25,0.003501401
"Census Tract 177.01, Bronx County, New York",Census Tract 177.01,Bronx County,New York,177.01,2177.01,East Concourse-Concourse Village,2017,4857,0,0
"Census Tract 177.02, Bronx County, New York",Census Tract 177.02,Bronx County,New York,177.02,2177.02,East Concourse-Concourse Village,2017,5522,39,0.007062658
"Census Tract 179.01, Bronx County, New York",Census Tract 179.01,Bronx County,New York,179.01,2179.01,East Concourse-Concourse Village,2017,5071,0,0
"Census Tract 179.02, Bronx County, New York",Census Tract 179.02,Bronx County,New York,179.02,2179.02,East Concourse-Concourse Village,2017,4007,0,0
"Census Tract 181.01, Bronx County, New York",Census Tract 181.01,Bronx County,New York,181.01,2181.01,East Concourse-Concourse Village,2017,2973,0,0
"Census Tract 181.02, Bronx County, New York",Census Tract 181.02,Bronx County,New York,181.02,2181.02,East Concourse-Concourse Village,2017,6247,35,0.005602689
"Census Tract 183.01, Bronx County, New York",Census Tract 183.01,Bronx County,New York,183.01,2183.01,East Concourse-Concourse Village,2017,3971,52,0.013094938
"Census Tract 183.02, Bronx County, New York",Census Tract 183.02,Bronx County,New York,183.02,2183.02,East Concourse-Concourse Village,2017,3589,0,0
"Census Tract 184, Bronx County, New York",Census Tract 184,Bronx County,New York,184,2184,Schuylerville-Throgs Neck-Edgewater Park,2017,3780,1201,0.317724868
"Census Tract 185, Bronx County, New York",Census Tract 185,Bronx County,New York,185,2185,Morrisania-Melrose,2017,8449,53,0.006272932
"Census Tract 189, Bronx County, New York",Census Tract 189,Bronx County,New York,189,2189,Highbridge,2017,8518,35,0.004108946
"Census Tract 193, Bronx County, New York",Census Tract 193,Bronx County,New York,193,2193,Highbridge,2017,5853,0,0
"Census Tract 194, Bronx County, New York",Census Tract 194,Bronx County,New York,194,2194,Schuylerville-Throgs Neck-Edgewater Park,2017,2291,178,0.07769533
"Census Tract 195, Bronx County, New York",Census Tract 195,Bronx County,New York,195,2195,West Concourse,2017,7352,0,0
"Census Tract 197, Bronx County, New York",Census Tract 197,Bronx County,New York,197,2197,West Concourse,2017,7489,22,0.002937642
"Census Tract 199, Bronx County, New York",Census Tract 199,Bronx County,New York,199,2199,Highbridge,2017,8763,151,0.017231542
"Census Tract 200, Bronx County, New York",Census Tract 200,Bronx County,New York,200,2200,Van Nest-Morris Park-Westchester Square,2017,4671,36,0.007707129
"Census Tract 201, Bronx County, New York",Census Tract 201,Bronx County,New York,201,2201,Highbridge,2017,4909,0,0
"Census Tract 202, Bronx County, New York",Census Tract 202,Bronx County,New York,202,2202,Westchester-Unionport,2017,2257,55,0.024368631
"Census Tract 204, Bronx County, New York",Census Tract 204,Bronx County,New York,204,2204,Westchester-Unionport,2017,3264,237,0.072610294
"Census Tract 205.01, Bronx County, New York",Census Tract 205.01,Bronx County,New York,205.01,2205.01,University Heights-Morris Heights,2017,7400,1,1.35e-4
"Census Tract 205.02, Bronx County, New York",Census Tract 205.02,Bronx County,New York,205.02,2205.02,University Heights-Morris Heights,2017,2034,6,0.002949853
"Census Tract 206.01, Bronx County, New York",Census Tract 206.01,Bronx County,New York,206.01,2206.01,Westchester-Unionport,2017,2816,38,0.013494318
"Census Tract 209, Bronx County, New York",Census Tract 209,Bronx County,New York,209,2209,West Concourse,2017,4784,22,0.004598662
"Census Tract 210.01, Bronx County, New York",Census Tract 210.01,Bronx County,New York,210.01,2210.01,Parkchester,2017,9511,111,0.011670697
"Census Tract 210.02, Bronx County, New York",Census Tract 210.02,Bronx County,New York,210.02,2210.02,Parkchester,2017,7201,85,0.011803916
"Census Tract 211, Bronx County, New York",Census Tract 211,Bronx County,New York,211,2211,Highbridge,2017,5157,8,0.00155129
"Census Tract 212, Bronx County, New York",Census Tract 212,Bronx County,New York,212,2212,Parkchester,2017,5202,69,0.013264129
"Census Tract 213.01, Bronx County, New York",Census Tract 213.01,Bronx County,New York,213.01,2213.01,University Heights-Morris Heights,2017,1160,78,0.067241379
"Census Tract 213.02, Bronx County, New York",Census Tract 213.02,Bronx County,New York,213.02,2213.02,Highbridge,2017,6337,0,0
"Census Tract 215.01, Bronx County, New York",Census Tract 215.01,Bronx County,New York,215.01,2215.01,University Heights-Morris Heights,2017,4887,0,0
"Census Tract 215.02, Bronx County, New York",Census Tract 215.02,Bronx County,New York,215.02,2215.02,University Heights-Morris Heights,2017,6687,0,0
"Census Tract 216.01, Bronx County, New York",Census Tract 216.01,Bronx County,New York,216.01,2216.01,West Farms-Bronx River,2017,4428,28,0.006323397
"Census Tract 216.02, Bronx County, New York",Census Tract 216.02,Bronx County,New York,216.02,2216.02,Parkchester,2017,5617,67,0.011928075
"Census Tract 217, Bronx County, New York",Census Tract 217,Bronx County,New York,217,2217,University Heights-Morris Heights,2017,5438,20,0.003677823
"Census Tract 218, Bronx County, New York",Census Tract 218,Bronx County,New York,218,2218,West Farms-Bronx River,2017,6765,16,0.002365115
"Census Tract 219, Bronx County, New York",Census Tract 219,Bronx County,New York,219,2219,Highbridge,2017,1118,0,0
"Census Tract 220, Bronx County, New York",Census Tract 220,Bronx County,New York,220,2220,East Tremont,2017,2410,14,0.005809129
"Census Tract 221.01, Bronx County, New York",Census Tract 221.01,Bronx County,New York,221.01,2221.01,West Concourse,2017,3927,0,0
"Census Tract 221.02, Bronx County, New York",Census Tract 221.02,Bronx County,New York,221.02,2221.02,West Concourse,2017,5453,0,0
"Census Tract 222, Bronx County, New York",Census Tract 222,Bronx County,New York,222,2222,Parkchester,2017,3262,29,0.008890251
"Census Tract 223, Bronx County, New York",Census Tract 223,Bronx County,New York,223,2223,West Concourse,2017,5275,11,0.002085308
"Census Tract 1, Kings County, New York",Census Tract 1,Kings County,New York,1,31,Brooklyn Heights-Cobble Hill,2017,4116,478,0.116132167
"Census Tract 2, Kings County, New York",Census Tract 2,Kings County,New York,2,32,Sunset Park West,2017,1506,8,0.005312085
"Census Tract 3.01, Kings County, New York",Census Tract 3.01,Kings County,New York,3.01,33.01,Brooklyn Heights-Cobble Hill,2017,4340,547,0.126036866
